student_id,section_id,course_title,subject,course_num,section_num,credits,grade
22711,2489,BME Design and Leadership,207 BME,300,001,3,A
25433,2489,BME Design and Leadership,207 BME,300,001,3,A
25120,2489,BME Design and Leadership,207 BME,300,001,3,A
25134,2489,BME Design and Leadership,207 BME,300,001,3,A
26145,2489,BME Design and Leadership,207 BME,300,001,3,AB
25271,2489,BME Design and Leadership,207 BME,300,001,3,A
24397,2489,BME Design and Leadership,207 BME,300,001,3,A
26232,2489,BME Design and Leadership,207 BME,300,001,3,A
22964,2489,BME Design and Leadership,207 BME,300,001,3,A
25300,2489,BME Design and Leadership,207 BME,300,001,3,AB
25424,2489,BME Design and Leadership,207 BME,300,001,3,A
26367,2489,BME Design and Leadership,207 BME,300,001,3,A
27196,2489,BME Design and Leadership,207 BME,300,001,3,A
24618,2489,BME Design and Leadership,207 BME,300,001,3,AB
24210,2489,BME Design and Leadership,207 BME,300,001,3,A
24860,2489,BME Design and Leadership,207 BME,300,001,3,A
25184,2489,BME Design and Leadership,207 BME,300,001,3,A
25489,2489,BME Design and Leadership,207 BME,300,001,3,A
23057,2489,BME Design and Leadership,207 BME,300,001,3,A
24225,2489,BME Design and Leadership,207 BME,300,001,3,A
23566,2489,BME Design and Leadership,207 BME,300,001,3,A
21683,2489,BME Design and Leadership,207 BME,300,001,3,A
24909,2489,BME Design and Leadership,207 BME,300,001,3,AB
26392,2489,BME Design and Leadership,207 BME,300,001,3,A
26660,2489,BME Design and Leadership,207 BME,300,001,3,A
24394,2489,BME Design and Leadership,207 BME,300,001,3,A
25784,2489,BME Design and Leadership,207 BME,300,001,3,A
25486,2489,BME Design and Leadership,207 BME,300,001,3,A
22759,2489,BME Design and Leadership,207 BME,300,001,3,A
21821,2489,BME Design and Leadership,207 BME,300,001,3,A
25684,2489,BME Design and Leadership,207 BME,300,001,3,AB
23066,2489,BME Design and Leadership,207 BME,300,001,3,A
24573,2489,BME Design and Leadership,207 BME,300,001,3,A
24431,2489,BME Design and Leadership,207 BME,300,001,3,A
26074,2489,BME Design and Leadership,207 BME,300,001,3,A
25106,2489,BME Design and Leadership,207 BME,300,001,3,A
26238,2489,BME Design and Leadership,207 BME,300,001,3,A
25708,2489,BME Design and Leadership,207 BME,300,001,3,A
65310,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
61878,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
41793,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
64338,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
46056,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
54715,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63845,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
41893,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
61710,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
64134,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
61615,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
60715,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
43545,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
48278,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
59186,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
38773,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
62508,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
41767,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
53333,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
38332,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
40954,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
53998,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
55571,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
43725,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
38803,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
52851,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
61276,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
41482,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
57402,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
47566,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63887,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
37588,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
36164,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
38980,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
59762,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63370,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
60798,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
58096,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
36758,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
41883,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63698,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
55192,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,AB
50249,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
56140,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
40743,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
62626,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
56272,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
50342,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,AB
49893,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
60795,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,AB
44992,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,AB
39391,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
40969,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
37537,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
51518,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
56939,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63663,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
58942,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
53923,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
61879,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
62609,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
57957,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
36713,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
44452,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
45926,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
65246,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
50117,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
59228,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
60575,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
56171,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
35455,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
35490,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
60705,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
58651,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
52423,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
43033,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
37727,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
40279,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
53834,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
52734,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63843,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
64238,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
53696,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
61295,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
60534,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
58983,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
49264,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
47685,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
43531,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63740,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
61115,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
40692,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
43154,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
53866,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,AB
48494,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
41885,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
59986,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
34920,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
46165,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63538,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
59197,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
48076,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63522,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
62828,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
36587,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
39099,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,B
47613,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
63539,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
61367,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
36424,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
51657,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
58157,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
43925,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
58218,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
47036,5515,Ethnic and Multicultural Lit,352 ENGL,173,001,3,A
7613,956,Business Analytics I,231 GENBUS,306,003,3,A
8497,956,Business Analytics I,231 GENBUS,306,003,3,B
12484,956,Business Analytics I,231 GENBUS,306,003,3,BC
12152,956,Business Analytics I,231 GENBUS,306,003,3,BC
12215,956,Business Analytics I,231 GENBUS,306,003,3,B
12240,956,Business Analytics I,231 GENBUS,306,003,3,B
6892,956,Business Analytics I,231 GENBUS,306,003,3,B
12085,956,Business Analytics I,231 GENBUS,306,003,3,C
7147,956,Business Analytics I,231 GENBUS,306,003,3,A
11661,956,Business Analytics I,231 GENBUS,306,003,3,AB
9522,956,Business Analytics I,231 GENBUS,306,003,3,B
7357,956,Business Analytics I,231 GENBUS,306,003,3,AB
8543,956,Business Analytics I,231 GENBUS,306,003,3,B
8804,956,Business Analytics I,231 GENBUS,306,003,3,B
10916,956,Business Analytics I,231 GENBUS,306,003,3,A
9984,956,Business Analytics I,231 GENBUS,306,003,3,AB
11513,956,Business Analytics I,231 GENBUS,306,003,3,A
8529,956,Business Analytics I,231 GENBUS,306,003,3,AB
10992,956,Business Analytics I,231 GENBUS,306,003,3,AB
11349,956,Business Analytics I,231 GENBUS,306,003,3,B
6134,956,Business Analytics I,231 GENBUS,306,003,3,A
8371,956,Business Analytics I,231 GENBUS,306,003,3,A
12012,956,Business Analytics I,231 GENBUS,306,003,3,BC
10709,956,Business Analytics I,231 GENBUS,306,003,3,B
8692,956,Business Analytics I,231 GENBUS,306,003,3,A
6928,956,Business Analytics I,231 GENBUS,306,003,3,B
6384,956,Business Analytics I,231 GENBUS,306,003,3,AB
7278,956,Business Analytics I,231 GENBUS,306,003,3,A
7393,956,Business Analytics I,231 GENBUS,306,003,3,AB
8334,956,Business Analytics I,231 GENBUS,306,003,3,A
6882,956,Business Analytics I,231 GENBUS,306,003,3,AB
6709,956,Business Analytics I,231 GENBUS,306,003,3,B
11705,956,Business Analytics I,231 GENBUS,306,003,3,BC
7430,956,Business Analytics I,231 GENBUS,306,003,3,AB
9659,956,Business Analytics I,231 GENBUS,306,003,3,AB
7051,956,Business Analytics I,231 GENBUS,306,003,3,AB
9205,956,Business Analytics I,231 GENBUS,306,003,3,AB
7632,956,Business Analytics I,231 GENBUS,306,003,3,C
6309,956,Business Analytics I,231 GENBUS,306,003,3,A
12748,956,Business Analytics I,231 GENBUS,306,003,3,B
8972,956,Business Analytics I,231 GENBUS,306,003,3,B
8501,956,Business Analytics I,231 GENBUS,306,003,3,BC
7050,956,Business Analytics I,231 GENBUS,306,003,3,A
9231,956,Business Analytics I,231 GENBUS,306,003,3,A
10199,956,Business Analytics I,231 GENBUS,306,003,3,A
7840,956,Business Analytics I,231 GENBUS,306,003,3,A
9120,956,Business Analytics I,231 GENBUS,306,003,3,AB
7335,956,Business Analytics I,231 GENBUS,306,003,3,C
9453,956,Business Analytics I,231 GENBUS,306,003,3,B
11307,956,Business Analytics I,231 GENBUS,306,003,3,A
6111,956,Business Analytics I,231 GENBUS,306,003,3,A
9395,956,Business Analytics I,231 GENBUS,306,003,3,BC
8549,956,Business Analytics I,231 GENBUS,306,003,3,B
6215,956,Business Analytics I,231 GENBUS,306,003,3,A
12409,956,Business Analytics I,231 GENBUS,306,003,3,A
7509,956,Business Analytics I,231 GENBUS,306,003,3,BC
9681,956,Business Analytics I,231 GENBUS,306,003,3,BC
8349,956,Business Analytics I,231 GENBUS,306,003,3,B
7591,956,Business Analytics I,231 GENBUS,306,003,3,BC
9451,956,Business Analytics I,231 GENBUS,306,003,3,BC
10593,956,Business Analytics I,231 GENBUS,306,003,3,C
11295,956,Business Analytics I,231 GENBUS,306,003,3,C
10189,956,Business Analytics I,231 GENBUS,306,003,3,B
9447,956,Business Analytics I,231 GENBUS,306,003,3,AB
11238,956,Business Analytics I,231 GENBUS,306,003,3,BC
9392,956,Business Analytics I,231 GENBUS,306,003,3,B
12677,956,Business Analytics I,231 GENBUS,306,003,3,A
9449,956,Business Analytics I,231 GENBUS,306,003,3,A
7934,956,Business Analytics I,231 GENBUS,306,003,3,AB
8899,956,Business Analytics I,231 GENBUS,306,003,3,AB
9192,956,Business Analytics I,231 GENBUS,306,003,3,BC
7681,956,Business Analytics I,231 GENBUS,306,003,3,AB
6774,956,Business Analytics I,231 GENBUS,306,003,3,B
8789,956,Business Analytics I,231 GENBUS,306,003,3,BC
12092,956,Business Analytics I,231 GENBUS,306,003,3,B
7477,956,Business Analytics I,231 GENBUS,306,003,3,A
8267,956,Business Analytics I,231 GENBUS,306,003,3,A
11095,956,Business Analytics I,231 GENBUS,306,003,3,A
6275,956,Business Analytics I,231 GENBUS,306,003,3,A
11569,956,Business Analytics I,231 GENBUS,306,003,3,A
10822,956,Business Analytics I,231 GENBUS,306,003,3,A
9573,956,Business Analytics I,231 GENBUS,306,003,3,F
7127,956,Business Analytics I,231 GENBUS,306,003,3,AB
6354,956,Business Analytics I,231 GENBUS,306,003,3,A
7295,956,Business Analytics I,231 GENBUS,306,003,3,B
11122,956,Business Analytics I,231 GENBUS,306,003,3,B
12358,956,Business Analytics I,231 GENBUS,306,003,3,AB
10950,956,Business Analytics I,231 GENBUS,306,003,3,B
12483,956,Business Analytics I,231 GENBUS,306,003,3,B
11590,956,Business Analytics I,231 GENBUS,306,003,3,AB
10349,956,Business Analytics I,231 GENBUS,306,003,3,AB
5941,956,Business Analytics I,231 GENBUS,306,003,3,A
7714,956,Business Analytics I,231 GENBUS,306,003,3,B
7866,956,Business Analytics I,231 GENBUS,306,003,3,AB
8159,956,Business Analytics I,231 GENBUS,306,003,3,B
8474,956,Business Analytics I,231 GENBUS,306,003,3,A
12401,956,Business Analytics I,231 GENBUS,306,003,3,A
10979,956,Business Analytics I,231 GENBUS,306,003,3,BC
10614,956,Business Analytics I,231 GENBUS,306,003,3,B
8753,956,Business Analytics I,231 GENBUS,306,003,3,A
8087,956,Business Analytics I,231 GENBUS,306,003,3,B
6556,956,Business Analytics I,231 GENBUS,306,003,3,AB
8943,956,Business Analytics I,231 GENBUS,306,003,3,A
7095,956,Business Analytics I,231 GENBUS,306,003,3,B
8486,956,Business Analytics I,231 GENBUS,306,003,3,C
6762,956,Business Analytics I,231 GENBUS,306,003,3,C
8135,956,Business Analytics I,231 GENBUS,306,003,3,A
5979,956,Business Analytics I,231 GENBUS,306,003,3,A
5748,956,Business Analytics I,231 GENBUS,306,003,3,C
11895,956,Business Analytics I,231 GENBUS,306,003,3,B
10243,956,Business Analytics I,231 GENBUS,306,003,3,A
9850,956,Business Analytics I,231 GENBUS,306,003,3,BC
9366,956,Business Analytics I,231 GENBUS,306,003,3,A
10872,956,Business Analytics I,231 GENBUS,306,003,3,B
18883,2118,How People Learn,315 EDPSYCH,301,003,3,A
19775,2118,How People Learn,315 EDPSYCH,301,003,3,A
16694,2118,How People Learn,315 EDPSYCH,301,003,3,AB
19102,2118,How People Learn,315 EDPSYCH,301,003,3,A
20085,2118,How People Learn,315 EDPSYCH,301,003,3,A
15726,2118,How People Learn,315 EDPSYCH,301,003,3,A
17275,2118,How People Learn,315 EDPSYCH,301,003,3,A
17553,2118,How People Learn,315 EDPSYCH,301,003,3,A
19264,2118,How People Learn,315 EDPSYCH,301,003,3,A
15657,2118,How People Learn,315 EDPSYCH,301,003,3,A
18275,2118,How People Learn,315 EDPSYCH,301,003,3,A
19578,2118,How People Learn,315 EDPSYCH,301,003,3,A
16258,2118,How People Learn,315 EDPSYCH,301,003,3,A
16113,2118,How People Learn,315 EDPSYCH,301,003,3,A
20132,2118,How People Learn,315 EDPSYCH,301,003,3,A
19283,2118,How People Learn,315 EDPSYCH,301,003,3,C
18712,2118,How People Learn,315 EDPSYCH,301,003,3,A
17387,2118,How People Learn,315 EDPSYCH,301,003,3,A
19406,2118,How People Learn,315 EDPSYCH,301,003,3,A
19712,2118,How People Learn,315 EDPSYCH,301,003,3,A
18867,2118,How People Learn,315 EDPSYCH,301,003,3,A
17383,2118,How People Learn,315 EDPSYCH,301,003,3,AB
18208,2118,How People Learn,315 EDPSYCH,301,003,3,A
16037,2118,How People Learn,315 EDPSYCH,301,003,3,A
16304,2118,How People Learn,315 EDPSYCH,301,003,3,A
19093,2118,How People Learn,315 EDPSYCH,301,003,3,F
15727,2118,How People Learn,315 EDPSYCH,301,003,3,A
15815,2118,How People Learn,315 EDPSYCH,301,003,3,A
17873,2118,How People Learn,315 EDPSYCH,301,003,3,A
16362,2118,How People Learn,315 EDPSYCH,301,003,3,A
16914,2118,How People Learn,315 EDPSYCH,301,003,3,A
17386,2118,How People Learn,315 EDPSYCH,301,003,3,A
17936,2118,How People Learn,315 EDPSYCH,301,003,3,A
16869,2118,How People Learn,315 EDPSYCH,301,003,3,A
17764,2118,How People Learn,315 EDPSYCH,301,003,3,A
17261,2118,How People Learn,315 EDPSYCH,301,003,3,A
15958,2118,How People Learn,315 EDPSYCH,301,003,3,A
19465,2118,How People Learn,315 EDPSYCH,301,003,3,C
16860,2118,How People Learn,315 EDPSYCH,301,003,3,A
18322,2118,How People Learn,315 EDPSYCH,301,003,3,A
18146,2118,How People Learn,315 EDPSYCH,301,003,3,A
16490,2118,How People Learn,315 EDPSYCH,301,003,3,A
15730,2118,How People Learn,315 EDPSYCH,301,003,3,A
19420,2118,How People Learn,315 EDPSYCH,301,003,3,A
17827,2118,How People Learn,315 EDPSYCH,301,003,3,A
17456,2118,How People Learn,315 EDPSYCH,301,003,3,A
19004,2118,How People Learn,315 EDPSYCH,301,003,3,A
15744,2118,How People Learn,315 EDPSYCH,301,003,3,AB
19014,2118,How People Learn,315 EDPSYCH,301,003,3,A
17431,2118,How People Learn,315 EDPSYCH,301,003,3,A
18066,2118,How People Learn,315 EDPSYCH,301,003,3,A
18956,2118,How People Learn,315 EDPSYCH,301,003,3,A
18044,2118,How People Learn,315 EDPSYCH,301,003,3,A
15872,2118,How People Learn,315 EDPSYCH,301,003,3,A
18850,2118,How People Learn,315 EDPSYCH,301,003,3,A
19107,2118,How People Learn,315 EDPSYCH,301,003,3,A
17668,2118,How People Learn,315 EDPSYCH,301,003,3,A
17566,2118,How People Learn,315 EDPSYCH,301,003,3,A
16727,2118,How People Learn,315 EDPSYCH,301,003,3,A
18476,2118,How People Learn,315 EDPSYCH,301,003,3,A
19530,2118,How People Learn,315 EDPSYCH,301,003,3,A
18528,2118,How People Learn,315 EDPSYCH,301,003,3,A
19041,2118,How People Learn,315 EDPSYCH,301,003,3,A
19333,2118,How People Learn,315 EDPSYCH,301,003,3,A
16611,2118,How People Learn,315 EDPSYCH,301,003,3,A
17401,2118,How People Learn,315 EDPSYCH,301,003,3,A
18098,2118,How People Learn,315 EDPSYCH,301,003,3,A
18229,2118,How People Learn,315 EDPSYCH,301,003,3,A
15991,2118,How People Learn,315 EDPSYCH,301,003,3,A
19197,2118,How People Learn,315 EDPSYCH,301,003,3,A
19929,2118,How People Learn,315 EDPSYCH,301,003,3,A
16897,2118,How People Learn,315 EDPSYCH,301,003,3,A
17866,2118,How People Learn,315 EDPSYCH,301,003,3,A
19270,2118,How People Learn,315 EDPSYCH,301,003,3,A
17010,2118,How People Learn,315 EDPSYCH,301,003,3,A
16303,2118,How People Learn,315 EDPSYCH,301,003,3,A
18896,2118,How People Learn,315 EDPSYCH,301,003,3,A
18716,2118,How People Learn,315 EDPSYCH,301,003,3,AB
18147,2118,How People Learn,315 EDPSYCH,301,003,3,A
19826,2118,How People Learn,315 EDPSYCH,301,003,3,A
19885,2118,How People Learn,315 EDPSYCH,301,003,3,A
19440,2118,How People Learn,315 EDPSYCH,301,003,3,D
16911,2118,How People Learn,315 EDPSYCH,301,003,3,B
16608,2118,How People Learn,315 EDPSYCH,301,003,3,A
19326,2118,How People Learn,315 EDPSYCH,301,003,3,A
18508,2118,How People Learn,315 EDPSYCH,301,003,3,A
17374,2118,How People Learn,315 EDPSYCH,301,003,3,B
17435,2118,How People Learn,315 EDPSYCH,301,003,3,A
19404,2118,How People Learn,315 EDPSYCH,301,003,3,A
16328,2118,How People Learn,315 EDPSYCH,301,003,3,A
19824,2118,How People Learn,315 EDPSYCH,301,003,3,A
18428,2118,How People Learn,315 EDPSYCH,301,003,3,A
19129,2118,How People Learn,315 EDPSYCH,301,003,3,A
17262,2118,How People Learn,315 EDPSYCH,301,003,3,A
18223,2118,How People Learn,315 EDPSYCH,301,003,3,A
18945,2118,How People Learn,315 EDPSYCH,301,003,3,A
17549,2118,How People Learn,315 EDPSYCH,301,003,3,A
17784,2118,How People Learn,315 EDPSYCH,301,003,3,A
18201,2118,How People Learn,315 EDPSYCH,301,003,3,A
15879,2118,How People Learn,315 EDPSYCH,301,003,3,A
19447,2118,How People Learn,315 EDPSYCH,301,003,3,A
19463,2118,How People Learn,315 EDPSYCH,301,003,3,A
19521,2118,How People Learn,315 EDPSYCH,301,003,3,A
18924,2118,How People Learn,315 EDPSYCH,301,003,3,AB
17763,2118,How People Learn,315 EDPSYCH,301,003,3,A
17159,2118,How People Learn,315 EDPSYCH,301,003,3,A
17389,2118,How People Learn,315 EDPSYCH,301,003,3,AB
17989,2118,How People Learn,315 EDPSYCH,301,003,3,A
17447,2118,How People Learn,315 EDPSYCH,301,003,3,A
17483,2118,How People Learn,315 EDPSYCH,301,003,3,A
16507,2118,How People Learn,315 EDPSYCH,301,003,3,A
18753,2118,How People Learn,315 EDPSYCH,301,003,3,A
18323,2118,How People Learn,315 EDPSYCH,301,003,3,A
20089,2118,How People Learn,315 EDPSYCH,301,003,3,A
39175,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
38328,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
50459,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
39492,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
53240,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
40814,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
49484,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
53259,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
48749,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
44544,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
58305,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
60447,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
43270,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,BC
59217,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
46727,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
49622,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
41872,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
53687,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
37937,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
52688,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
64913,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
57455,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
61656,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
48934,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
39199,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
43574,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
36349,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
50042,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,F
54389,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
47720,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
51851,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
44566,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
37478,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
47951,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
51402,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
64655,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
45376,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
55216,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
59500,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
45018,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
62694,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
45120,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
64168,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
34934,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
53935,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
58530,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,BC
43327,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
38428,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
35607,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,C
37128,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,B
51261,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
59986,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,D
36790,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
38313,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
35022,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,A
43394,6611,Linear Alg & Diff Equations,600 MATH,320,003,3,AB
